,Unnamed: 0,site_code,lon,lat,site_name,city,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
19,19,1044A,119.5897,39.9499,监测站,秦皇岛,97.01,88.87,103.03,90.29,78.83,62.71,59.01,48.9,55.14,74.92,81.78,84.54
20,20,1046A,119.5251,39.9041,建设大厦,秦皇岛,106.81,94.98,116.96,99.75,90.1,70.92,62.46,52.96,63.08,84.06,90.36,94.61
21,21,1048A,114.5302,36.6116,东污水处理厂,邯郸,201.72,146.89,145.1,131.34,108.68,94.52,79.31,79.84,90.16,112.07,151.82,194.74
22,22,1049A,114.4918,36.5713,矿院,邯郸,204.62,152.53,151.15,139.49,110.57,96.99,89.57,85.25,97.04,106.02,151.36,191.94
23,23,1050A,114.484,36.6133,丛台公园,邯郸,196.91,140.76,138.58,127.01,108.29,90.91,77.58,75.08,85.44,108.55,144.95,174.5
24,24,1051A,115.493,38.8632,游泳馆,保定,179.93,137.88,138.6,108.7,92.7,71.87,63.21,57.29,78.4,105.14,130.06,145.91
25,25,1053A,115.4713,38.9108,接待中心,保定,189.91,142.98,140.93,115.51,104.86,83.93,72.69,62.7,81.83,105.22,136.51,155.41
26,26,1056A,115.5086,38.8639,监测站,保定,190.17,141.72,141.89,121.5,114.28,86.36,70.8,62.09,88.29,116.89,138.31,157.79
27,27,1057A,114.8883,40.8336,人民公园,张家口,69.82,62.26,98.89,94.7,89.93,56.86,47.95,43.66,44.75,63.19,80.15,64.92
28,28,1059A,114.8687,40.8042,五金库,张家口,72.9,66.4,111.89,97.15,90.42,58.03,51.93,46.62,48.38,69.77,83.96,66.01
29,29,1060A,114.8902,40.762,世纪豪园,张家口,76.12,68.49,104.53,98.23,98.06,64.0,54.88,49.57,49.46,70.8,88.81,71.09
30,30,1061A,114.8916,40.8661,北泵房(对照点),张家口,71.65,63.88,102.25,94.65,88.13,58.83,53.72,51.29,48.8,66.56,86.35,68.66
31,31,1062A,117.9531,40.9081,铁路,承德,91.26,74.56,98.54,90.35,89.89,61.51,59.02,50.5,57.63,73.59,95.47,88.43
32,32,1063A,117.9392,40.9763,中国银行,承德,80.88,71.0,91.64,83.75,78.09,52.37,50.38,41.09,44.65,62.75,80.57,78.23
33,33,1064A,117.9503,40.928,开发区,承德,78.94,67.45,90.87,76.61,70.69,51.61,49.88,40.85,44.44,60.1,75.08,74.88
34,34,1067A,116.6708,39.5111,药材公司,廊坊,122.99,102.03,122.83,103.35,89.81,75.59,71.18,59.08,71.36,92.25,111.19,125.1
35,35,1070A,116.7244,39.5269,北华航天学院,廊坊,122.73,99.53,119.3,100.45,88.87,74.17,64.82,57.96,70.81,91.57,113.33,125.76
36,36,1071A,116.8842,38.2991,沧县城建局,沧州,139.43,105.9,115.37,100.24,93.38,74.02,58.85,52.75,62.78,88.75,115.39,137.62
37,37,1072A,116.8584,38.3254,电视转播站,沧州,137.61,104.68,117.97,102.18,91.91,76.22,59.3,55.21,63.71,87.13,115.31,139.88
38,38,1073A,116.8709,38.3228,市环保局,沧州,134.96,108.49,120.51,98.43,89.56,77.72,60.29,53.18,63.24,85.95,114.65,137.18
39,39,1074A,115.6838,37.7541,电机北厂,衡水,170.79,128.25,133.19,114.91,101.99,84.01,71.18,63.43,78.11,102.97,132.85,163.94
40,40,1075A,115.6303,37.7316,市监测站,衡水,183.77,134.29,143.6,114.6,102.36,91.5,72.58,63.63,80.4,108.56,141.63,177.32
41,41,1077A,114.4704,37.0886,达活泉,邢台,188.32,146.05,149.88,121.66,104.59,87.33,75.93,69.03,89.55,112.14,147.95,159.86
42,42,1079A,114.5237,37.0851,路桥公司,邢台,198.21,147.31,149.05,119.82,108.27,92.64,82.57,70.08,88.33,116.34,149.99,159.95
43,43,1081A,112.5139,37.8873,尖草坪,太原,146.7,103.52,135.8,130.21,125.54,94.63,76.19,70.39,88.7,116.17,151.51,129.16
44,44,1084A,112.469,37.7124,晋源,太原,164.88,106.18,130.73,120.62,114.19,95.07,71.31,67.47,80.69,108.19,148.64,146.16
45,45,1085A,112.5583,37.7394,小店,太原,160.83,109.34,132.08,116.33,115.96,90.31,72.77,70.55,88.62,111.35,151.7,145.81
46,46,1087A,112.57,37.8195,坞城,太原,159.11,111.39,141.83,127.07,119.6,93.35,73.42,72.23,91.59,116.28,148.61,138.16
47,47,1091A,111.6572,40.8033,小召,呼和浩特,121.5,90.33,124.28,97.78,107.75,57.24,48.7,43.36,52.19,76.35,103.24,103.49
48,48,1094A,111.7516,40.8369,如意水处理厂,呼和浩特,101.16,75.03,98.93,83.78,93.7,57.1,52.19,43.74,48.59,70.12,89.57,92.64
49,49,1095A,111.7276,40.8062,二十九中,呼和浩特,106.57,81.08,113.04,94.04,106.41,54.8,48.86,43.74,48.62,72.68,94.08,92.5
50,50,1097A,111.717,40.7612,化肥厂生活区,呼和浩特,106.42,86.03,106.35,94.01,102.3,60.85,47.58,48.33,55.44,77.51,99.42,98.15
51,51,1099A,123.505,41.7406,浑南东路,沈阳,123.54,99.35,111.0,106.46,84.38,53.68,48.76,42.07,51.76,80.95,92.16,96.96
52,52,1100A,123.4231,41.6989,新秀街,沈阳,123.25,99.03,113.01,107.61,88.01,55.06,50.76,45.12,54.19,80.37,90.82,100.85
53,53,1102A,123.5903,41.8411,东陵路,沈阳,107.15,91.78,104.27,99.5,78.49,51.19,49.9,41.78,49.99,74.41,83.03,88.19
