,Unnamed: 0,site_code,lon,lat,site_name,city,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
71,71,1111A,121.5637,38.8845,星海三站,大连,47.96,43.57,45.72,35.94,29.82,28.73,22.73,19.64,22.34,30.84,44.54,42.36
72,72,1112A,121.6302,38.9117,青泥洼桥,大连,46.59,43.32,46.52,36.1,26.32,22.96,22.54,21.22,22.05,28.72,41.73,40.96
73,73,1115A,121.2529,38.8061,旅顺,大连,49.0,43.9,46.04,35.96,27.7,22.18,19.28,18.11,19.05,25.18,38.23,41.3
74,74,1116A,121.7485,39.1311,金州,大连,52.44,47.93,50.1,37.17,29.08,24.14,22.3,20.58,22.04,30.59,45.92,46.9
75,75,1117A,121.7811,39.0496,开发区,大连,51.09,47.76,48.22,36.97,30.9,27.12,23.05,19.98,23.39,32.72,44.95,45.63
76,76,1119A,125.3325,43.9166,食品厂,长春,78.06,56.66,50.64,57.98,31.87,27.22,27.1,20.04,23.06,41.55,57.01,58.51
77,77,1120A,125.2863,43.9027,客车厂,长春,77.16,57.95,52.67,52.73,29.91,24.35,22.86,17.41,20.43,42.93,57.15,60.58
78,78,1121A,125.2841,43.8463,邮电学院,长春,78.05,59.42,53.92,53.14,29.72,24.22,24.61,18.04,21.13,44.13,57.6,60.07
79,79,1126A,125.3863,43.8447,经开区环卫处,长春,81.4,58.0,50.37,55.18,26.34,23.35,22.98,16.91,18.79,44.16,58.43,59.9
80,80,1127A,125.245,43.7783,高新区管委会,长春,82.35,61.52,51.98,52.82,26.9,21.19,20.8,16.18,18.05,40.36,55.57,58.78
81,81,1128A,125.1761,43.8325,岱山公园,长春,81.39,60.49,50.64,53.18,27.95,22.35,21.43,16.3,18.86,41.88,55.74,61.91
82,82,1129A,126.5422,45.755,岭北(对照点),哈尔滨,95.12,68.57,45.5,52.07,24.67,17.32,17.55,12.51,14.1,35.09,65.09,71.21
83,83,1130A,126.561,45.8167,松北商大,哈尔滨,94.89,67.58,45.24,50.99,21.75,15.35,17.34,12.42,14.95,33.03,64.1,68.3
84,84,1131A,126.979,45.5419,阿城会宁,哈尔滨,105.17,80.38,49.04,61.81,23.09,16.49,17.36,13.57,14.56,35.95,67.23,75.83
85,85,1133A,126.689,45.7733,太平宏伟公园,哈尔滨,108.94,80.37,54.47,58.11,27.13,23.17,22.66,19.02,20.22,41.96,72.2,77.88
